genome_id	metagenome_id	division	phylum	class	order	family	specie	genome_length	num_contigs	n50	num_16s	num_5s	num_23s	num_trna	completeness	contamination	quality_score	mimag_quality	otu_id	ecosystem_category	ecosystem_type	habitat	longitude	latitude	PULsFrequency	CAZysFrequency
3300025291_6	3300025291	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	GCF_000799375.1	5094298	49	184781	0	0	0	70	100	0	100	MQ	OTU-13327	Plants	Rhizoplane	Arabidopsis rhizosphere	-78.5097	35.6667	44	100
3300025292_12	3300025292	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	GCF_002112305.1	6164058	13	784458	0	4	1	58	99.13	0.05	98.88	MQ	OTU-14090	Plants	Rhizoplane	Arabidopsis rhizosphere	-78.5097	35.6667	11	71
3300025296_6	3300025296	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Hahellaceae	Marinobacter adhaerens	4413760	31	227267	2	3	1	44	99.14	0.03	98.99	HQ	OTU-2183	Aquatic	Marine	Deep ocean	10.16	38.48	31	61
3300025298_18	3300025298	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae		4815652	7	1144179	1	1	2	48	99.84	0	99.84	HQ	OTU-9113	Plants	Rhizoplane	Arabidopsis rhizosphere	-78.5097	35.6667	6	41
3300025347_11	3300025347	Bacteria	Cyanobacteriota	Cyanobacteriia	Cyanobacteriales	Cyanobacteriaceae	Cyanobacterium stanieri_A	3279813	58	95566	0	3	0	38	99.34	0	99.34	MQ	OTU-10808	Aquatic	Non-marine Saline and Alkaline	Hypersaline mat	-119.478	48.9726	51	51
3300025347_5	3300025347	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	Algoriphagus marincola_A	4097623	24	328146	1	3	0	38	100	0	100	MQ	OTU-10496	Aquatic	Non-marine Saline and Alkaline	Hypersaline mat	-119.478	48.9726	20	80
3300025393_14	3300025393	Archaea	Halobacterota	Methanosarcinia	Methanotrichales	Methanotrichaceae	GCA_001602645.1	2593800	25	194388	1	1	1	42	100	0	100	MQ	OTU-8811	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	104.06	30.66	23	19
3300025471_17	3300025471	Bacteria	Thermotogota	Thermotogae	Thermotogales	Fervidobacteriaceae	UBA8200	2328197	156	29800	0	1	0	46	100	0	100	MQ	OTU-15133	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	-123.1	49.25	126	60
3300025520_10	3300025520	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		2708106	23	225038	0	3	0	35	99.12	0	99.12	MQ	OTU-14912	Terrestrial	Deep subsurface	Serpentinite rock and fluid	-122.439	38.874	16	55
3300025528_13	3300025528	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae		3113351	44	172729	0	1	0	36	100	0	100	MQ	OTU-8855	Lab enrichment	Defined media	Ionic liquid and high solid enriched	-121.75	38.5402	37	126
3300025529_20	3300025529	Bacteria	Firmicutes	Bacilli	Bacillales	Caldibacillaceae	Caldibacillus debilis	3011436	68	71601	2	3	0	25	99.42	0	99.42	MQ	OTU-10850	Lab enrichment	Defined media	Ionic liquid and high solid enriched	-121.75	38.5402	64	48
3300025530_17	3300025530	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae		3113288	37	156650	0	2	0	37	100	0	100	MQ	OTU-8855	Lab enrichment	Defined media	Ionic liquid and high solid enriched	-121.75	38.5402	30	123
3300025530_4	3300025530	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Inquilinaceae		4236862	79	96883	0	0	0	45	99.13	0.01	99.08	MQ	OTU-5355	Lab enrichment	Defined media	Ionic liquid and high solid enriched	-121.75	38.5402	74	58
3300025536_9	3300025536	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		3086897	52	93878	1	1	1	45	99.25	0.05	99	HQ	OTU-9879	Terrestrial	Deep subsurface	Serpentinite rock and fluid	-122.439	38.874	49	41
3300025542_2	3300025542	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Empedobacter falsenii	3084123	98	55715	4	5	0	69	100	0	100	MQ	OTU-11403	Lab enrichment	Defined media	Ionic liquid and high solid enriched	-121.75	38.5402	83	49
3300025546_32	3300025546	Bacteria	Dictyoglomota	Dictyoglomia	Dictyoglomales	Dictyoglomaceae		1763314	69	43108	0	2	1	46	100	0	100	MQ	OTU-7178	Aquatic	Non-marine Saline and Alkaline	Sulfidic aquatic	-110.69	44.376	56	77
3300025572_22	3300025572	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae		3807924	23	388652	2	2	0	46	99.84	0	99.84	MQ	OTU-5084	Lab enrichment	Defined media	Ionic liquid and high solid enriched	-121.75	38.5402	22	55
3300025587_25	3300025587	Archaea	Euryarchaeota	Methanobacteria	Methanobacteriales	Methanothermobacteraceae	GCF_900095815.1	1698064	5	390363	2	4	2	38	99.73	0	99.73	HQ	OTU-2388	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	-122.42	37.78	4	18
3300025603_12	3300025603	Bacteria	Bacteroidota	Bacteroidia	NS11-12g	UBA955		3002481	75	83623	1	1	2	36	99.73	0	99.73	HQ	OTU-999	Aquatic	Non-marine Saline and Alkaline	Saline Lake	78.188	-68.4725	55	33
3300025624_1	3300025624	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Empedobacter falsenii	3066496	53	90153	3	4	0	68	100	0	100	MQ	OTU-11403	Lab enrichment	Defined media	Ionic liquid and high solid enriched	-121.75	38.5402	46	51
3300025632_15	3300025632	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	GCA_002477625.1	2029309	22	139494	0	0	0	35	99.52	0	99.52	MQ	OTU-9229	Aquatic	Marine	Pelagic marine	7.9	54.1883	19	26
3300025651_4	3300025651	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Empedobacter falsenii	3097217	64	82109	3	5	0	67	100	0	100	MQ	OTU-11403	Lab enrichment	Defined media	Ionic liquid and high solid enriched	-121.75	38.5402	55	51
3300025686_45	3300025686	Bacteria	Synergistota	Synergistia	Synergistales	Thermovirgaceae		1753577	37	78887	4	2	1	48	100	0	100	HQ	OTU-14896	Wastewater	Anaerobic digestor	Anaerobic digestor sludge	135.27	34.72	36	19
3300025775_19	3300025775	Bacteria	Bacteroidota	Rhodothermia	Rhodothermales	Rhodothermaceae		2889725	8	397156	1	1	1	45	99.44	0	99.44	HQ	OTU-12286	Aquatic	Thermal springs	hot spring sediment	-116.516	49.9543	7	79
3300025846_9	3300025846	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae		3579390	129	41306	0	2	2	47	99.46	0	99.46	MQ	OTU-7072	Terrestrial	Soil	Arctic peat soil	-156.789	71.2906	100	139
3300025853_4	3300025853	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Marinomonadaceae		4471249	25	240053	0	5	0	69	100	0	100	MQ	OTU-17715	Aquatic	Marine	Aqueous	-75.25	39.12	23	51
3300026096_2	3300026096	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia coli	4445941	55	115252	0	4	0	77	99.67	0.04	99.47	MQ	OTU-11090	Aquatic	Marine	Marine Oceanic	-38.9985	3.5037	51	72
3300026119_16	3300026119	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	UBA7430		2069619	65	53939	0	0	0	37	99.73	0	99.73	MQ	OTU-2835	Aquatic	Marine	Marine	NULL	NULL	58	27
3300026121_15	3300026121	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Koribacteraceae		4924386	294	24286	0	0	0	42	99.95	0	99.95	MQ	OTU-16010	Plants	Rhizoplane	Miscanthus rhizosphere	-85.3738	42.3948	253	86
3300026279_35	3300026279	Archaea	Crenarchaeota	Nitrososphaeria	Nitrososphaerales	Nitrosopumilaceae	GCA_002730325.1	1107672	53	33586	1	1	1	38	99.51	0	99.51	HQ	OTU-2013	Aquatic	Marine	Marine	NULL	NULL	41	2
3300026282_18	3300026282	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae		2627818	6	822720	1	1	1	43	99.95	0	99.95	HQ	OTU-14283	Wastewater	Nutrient removal	Wastewater treatment	-89.4117	43.0762	4	34
3300026283_8	3300026283	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae		3965904	34	282885	1	1	1	45	99.68	0.03	99.53	HQ	OTU-9392	Wastewater	Nutrient removal	Wastewater treatment	-89.4117	43.0762	30	51
3300026284_8	3300026284	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae		3775876	24	336532	0	1	1	33	99.51	0	99.51	MQ	OTU-10590	Wastewater	Nutrient removal	Wastewater treatment	-89.4117	43.0762	15	49
3300026287_10	3300026287	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae		4189527	16	431849	2	2	2	37	99.51	0	99.51	HQ	OTU-9390	Wastewater	Nutrient removal	Wastewater treatment	-89.4117	43.0762	12	158
3300026287_12	3300026287	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae		3627244	18	353631	1	1	1	45	99.68	0.03	99.53	HQ	OTU-9392	Wastewater	Nutrient removal	Wastewater treatment	-89.4117	43.0762	17	49
3300026288_11	3300026288	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae		4162257	33	178479	1	0	1	35	99.51	0	99.51	MQ	OTU-9390	Wastewater	Nutrient removal	Wastewater treatment	-89.4117	43.0762	29	153
3300026288_13	3300026288	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae		3859215	30	281384	1	1	1	45	99.68	0.03	99.53	HQ	OTU-9392	Wastewater	Nutrient removal	Wastewater treatment	-89.4117	43.0762	27	51
3300026288_8	3300026288	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae		4410625	24	529225	1	1	2	39	99.51	0	99.51	HQ	OTU-1526	Wastewater	Nutrient removal	Wastewater treatment	-89.4117	43.0762	18	170
3300026290_54	3300026290	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	GCA_002306075.1	1736647	48	49758	2	0	0	43	100	0	100	MQ	OTU-14291	Bioreactor	Anaerobic	Anaerobic biogas reactor	-122.305	47.6525	45	21
3300026302_16	3300026302	Bacteria	Bacteroidota	Bacteroidia	NS11-12g	UKL13-3		3858469	53	126881	0	0	0	32	99.52	0	99.52	MQ	OTU-15494	Wastewater	Nutrient removal	Wastewater treatment	-89.4117	43.0762	48	66
3300026302_5	3300026302	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Runella limosa	7493873	73	146615	1	3	0	40	100	0	100	MQ	OTU-12879	Wastewater	Nutrient removal	Wastewater treatment	-89.4117	43.0762	65	194
3300026459_7	3300026459	Bacteria	Deinococcota	Deinococci	Deinococcales	Thermaceae	Thermus thermophilus	2158383	50	77365	4	1	1	47	99.58	0	99.58	HQ	OTU-9320	Aquatic	Freshwater	Freshwater	-81.6053	31.4271	44	26
3300026472_11	3300026472	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		3748186	14	504101	0	1	0	37	99.65	0	99.65	MQ	OTU-10124	Plants	Phylloplane	leaf surface	-122.298	37.8864	8	75
3300026473_6	3300026473	Bacteria	Deinococcota	Deinococci	Deinococcales	Thermaceae	Thermus thermophilus	2159069	41	94875	4	0	2	47	99.58	0	99.58	MQ	OTU-9320	Aquatic	Freshwater	Freshwater	-81.6053	31.4271	35	26
3300026549_36	3300026549	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae		2650018	10	337134	1	1	0	44	99.3	0	99.3	MQ	OTU-16156	Mammals	Digestive system	rumen	-112.842	49.6935	8	46
3300026825_12	3300026825	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae		2791839	30	156865	2	1	1	42	99.19	0	99.19	HQ	OTU-9847	Microbial	Bacteria	Cyanobacterial	-122.024	37.9314	27	35
3300026825_2	3300026825	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium radiotolerans	6878868	84	152212	1	4	0	49	100	0	100	MQ	OTU-10147	Microbial	Bacteria	Cyanobacterial	-122.024	37.9314	82	95
3300026874_1	3300026874	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Hahellaceae		4255847	27	279402	2	3	1	43	99.43	0	99.43	HQ	OTU-14977	Lab enrichment	Defined media	Aerobic enrichment media	-67.0188	17.9673	26	48
3300026874_8	3300026874	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	koll-22	GCA_002415785.1	3229425	38	156094	0	2	1	31	99.46	0	99.46	MQ	OTU-14983	Lab enrichment	Defined media	Aerobic enrichment media	-67.0188	17.9673	28	50
3300026875_1	3300026875	Bacteria	Spirochaetota	Spirochaetia	Sphaerochaetales	Sphaerochaetaceae		3604146	9	638227	1	3	0	45	100	0	100	MQ	OTU-17441	Mammals	Digestive system	Rumen	175.612	-40.355	7	60
3300026875_2	3300026875	Bacteria	Firmicutes	Bacilli	RFN20	CAG-826		1461296	3	795500	1	1	1	46	99.44	0	99.44	HQ	OTU-14561	Mammals	Digestive system	Rumen	175.612	-40.355	2	46
3300026907_2	3300026907	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae		7224005	123	110497	0	4	0	56	99.3	0	99.3	MQ	OTU-3624	Lab synthesis	Unclassified	Synthetic lake water	-83.0145	40	119	57
3300026967_4	3300026967	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Thalassospiraceae	Thalassospira lohafexi	4415363	17	332257	0	1	0	56	99	0	99	MQ	OTU-9882	Lab enrichment	Defined media	Aerobic enrichment media	-67.0188	17.9673	16	40
3300026971_1	3300026971	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Hahellaceae		4257093	24	446213	2	3	0	42	99.43	0	99.43	MQ	OTU-14977	Lab enrichment	Defined media	Aerobic enrichment media	-67.0188	17.9673	22	48
3300026971_11	3300026971	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	koll-22	GCA_002415785.1	3184588	32	143752	0	2	0	31	99.46	0	99.46	MQ	OTU-14983	Lab enrichment	Defined media	Aerobic enrichment media	-67.0188	17.9673	28	50
3300026971_5	3300026971	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae		3838094	26	184983	0	0	0	44	99.32	0	99.32	MQ	OTU-2428	Lab enrichment	Defined media	Aerobic enrichment media	-67.0188	17.9673	25	54
3300026972_5	3300026972	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Microbacteriaceae		3771833	33	178232	1	3	1	44	99.49	0	99.49	HQ	OTU-403	Lab enrichment	Defined media	Aerobic enrichment media	-67.0188	17.9673	32	84
3300026980_12	3300026980	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae		2993097	18	284724	0	1	0	32	100	0	100	MQ	OTU-5813	Lab enrichment	Defined media	Aerobic enrichment media	-67.0188	17.9673	16	60
3300026980_3	3300026980	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Thalassospiraceae	Thalassospira lohafexi	4372185	14	368626	2	1	0	51	100	0	100	MQ	OTU-9882	Lab enrichment	Defined media	Aerobic enrichment media	-67.0188	17.9673	13	42
3300026980_4	3300026980	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	GCF_002807035.1	4256463	16	431903	1	3	0	39	100	0	100	MQ	OTU-9880	Lab enrichment	Defined media	Aerobic enrichment media	-67.0188	17.9673	13	87
3300027015_4	3300027015	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Thalassospiraceae	Thalassospira lohafexi	4471044	13	382204	0	1	0	53	100	0	100	MQ	OTU-9882	Lab enrichment	Defined media	Aerobic enrichment media	-67.0188	17.9673	12	40
3300027026_4	3300027026	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae	GCF_002807035.1	4479639	26	231748	2	3	1	41	100	0	100	HQ	OTU-9880	Lab enrichment	Defined media	Aerobic enrichment media	-67.0188	17.9673	23	96
3300027028_7	3300027028	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae		3548201	18	274443	5	6	3	45	99.34	0	99.34	HQ	OTU-5078	Algae	Red algae	Marine	-8.622	41.162	17	50
3300027043_5	3300027043	Archaea	Halobacterota	Methanosarcinia	Methanosarcinales	Methanosarcinaceae		3507306	136	42816	0	3	0	56	99.51	0	99.51	MQ	OTU-1851	Terrestrial	Soil	Tropical forest soil	-65	18	105	32
3300027051_6	3300027051	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae		3814584	18	453262	0	2	0	49	100	0	100	MQ	OTU-5757	Lab enrichment	Defined media	Enrichment culture	-74.2	40.58	18	50
3300027079_7	3300027079	Bacteria	Deinococcota	Deinococci	Deinococcales	Thermaceae	Thermus thermophilus	2166178	33	119084	4	0	2	47	99.58	0	99.58	MQ	OTU-9320	Aquatic	Freshwater	Freshwater	-89.9778	29.8571	28	26
3300027157_5	3300027157	Bacteria	Deinococcota	Deinococci	Deinococcales	Thermaceae	Thermus thermophilus	2164105	35	119084	4	0	2	47	99.58	0	99.58	MQ	OTU-9320	Aquatic	Freshwater	Freshwater	-89.9778	29.8571	29	26
3300027160_3	3300027160	Bacteria	Deinococcota	Deinococci	Deinococcales	Thermaceae	Thermus thermophilus	2161929	38	96818	4	0	2	47	99.58	0	99.58	MQ	OTU-9320	Aquatic	Freshwater	Freshwater	-89.9778	29.8571	33	26
3300027162_7	3300027162	Bacteria	Deinococcota	Deinococci	Deinococcales	Thermaceae	Thermus thermophilus	2159776	46	91961	4	0	2	47	99.58	0	99.58	MQ	OTU-9320	Aquatic	Freshwater	Freshwater	-89.9778	29.8571	37	26
3300027276_29	3300027276	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Synergistes jonesii	2439097	29	167406	1	1	0	43	100	0	100	MQ	OTU-17329	Terrestrial	Deep subsurface	Deep subsurface	-81.073	40.178	29	24
3300027276_35	3300027276	Archaea	Thermoplasmatota	Thermoplasmata	Methanomassiliicoccales	Methanomassiliicoccaceae		2214589	3	908010	1	2	1	37	100	0	100	MQ	OTU-8010	Terrestrial	Deep subsurface	Deep subsurface	-81.073	40.178	3	35
3300027283_33	3300027283	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	GCA_001515985.1	2985432	5	896871	1	1	1	43	99.43	0.05	99.18	HQ	OTU-4415	Terrestrial	Deep subsurface	Deep surbsurface	7.1648	47.379	4	39
3300027284_27	3300027284	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Porticoccaceae		2812413	6	603913	1	1	1	38	99.26	0	99.26	HQ	OTU-7956	Terrestrial	Deep subsurface	Deep surbsurface	7.1648	47.379	5	20
3300027284_65	3300027284	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	GCA_001515985.1	2994616	1	2994616	1	1	1	45	99.43	0.05	99.18	HQ	OTU-4415	Terrestrial	Deep subsurface	Deep surbsurface	7.1648	47.379	0	39
3300027306_8	3300027306	Bacteria	Deinococcota	Deinococci	Deinococcales	Thermaceae	Thermus thermophilus	2161804	43	92032	4	0	2	47	99.58	0	99.58	MQ	OTU-9320	Aquatic	Freshwater	Freshwater	-89.9778	29.8571	38	26
3300027309_2	3300027309	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae		7335659	22	771990	2	2	0	56	99.53	0	99.53	MQ	OTU-12242	Aquatic	Freshwater	Freshwater and sediment	-86.881	47.772	21	58
3300027312_9	3300027312	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas maltophilia_P	4112055	6	1050654	1	3	0	65	99.54	0	99.54	MQ	OTU-5939	Plants	Phylloplane	Agave	-103.908	21.0411	5	76
3300027316_2	3300027316	Bacteria	Chloroflexota	Chloroflexia	Thermomicrobiales	Thermomicrobiaceae		4046501	22	500534	2	0	1	49	99.07	0	99.07	MQ	OTU-12644	Lab enrichment	Defined media	Cellulose-adapted	-122.29	37.8408	21	76
3300027319_4	3300027319	Bacteria	Bacteroidota	Rhodothermia	Rhodothermales	Rhodothermaceae	Rhodothermus marinus	3218888	10	790197	1	1	1	45	100	0	100	HQ	OTU-1542	Lab enrichment	Defined media	Cellulose-adapted	-122.292	37.8406	9	93
3300027322_5	3300027322	Bacteria	Bacteroidota	Rhodothermia	Rhodothermales	Rhodothermaceae	Rhodothermus marinus	3239724	13	396105	1	1	1	45	100	0	100	HQ	OTU-1542	Lab enrichment	Defined media	Cellulose-adapted	-122.29	37.8408	12	90
3300027323_20	3300027323	Archaea	Halobacterota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	GCA_002010195.1	1974133	37	77462	1	1	1	45	100	0	100	MQ	OTU-4932	Aquatic	Marine	Deep oceanic, basalt-hosted subsurface hydrothermal fluid	-127.76	47.76	37	9
3300027323_36	3300027323	Archaea	Thermoplasmatota	Thermoplasmata	Acidiprofundales	JdFR-45	GCA_002011395.1	1484023	43	49236	1	1	1	43	99.19	0	99.19	MQ	OTU-14306	Aquatic	Marine	Deep oceanic, basalt-hosted subsurface hydrothermal fluid	-127.76	47.76	38	7
3300027339_2	3300027339	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae		5598857	68	125675	0	1	0	50	99.8	0	99.8	MQ	OTU-11695	Aquatic	Freshwater	Freshwater	-89.9778	29.8571	63	36
3300027339_7	3300027339	Bacteria	Deinococcota	Deinococci	Deinococcales	Thermaceae	Thermus thermophilus	2163470	40	94890	4	1	1	48	99.58	0	99.58	HQ	OTU-9320	Aquatic	Freshwater	Freshwater	-89.9778	29.8571	34	26
3300027342_6	3300027342	Bacteria	Bacteroidota	Rhodothermia	Rhodothermales	Rhodothermaceae	Rhodothermus marinus	3266918	16	456935	1	1	1	45	100	0	100	HQ	OTU-1542	Lab enrichment	Defined media	Cellulose-adapted	-122.29	37.8408	15	90
3300027503_17	3300027503	Bacteria	Deinococcota	Deinococci	Deinococcales	Thermaceae	Thermus thermophilus	2162211	42	94962	4	0	2	47	99.58	0	99.58	MQ	OTU-9320	Aquatic	Freshwater	Freshwater	-81.6053	31.4271	34	26
3300027536_20	3300027536	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Cellulomonadaceae		4095699	16	604299	1	1	1	45	100	0	100	HQ	OTU-10429	Lab enrichment	Defined media	Enrichment culture	-74.2	40.58	12	84
3300027592_18	3300027592	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Cellulomonadaceae		4095020	15	604299	1	1	1	45	100	0	100	HQ	OTU-10429	Lab enrichment	Defined media	Enrichment culture	-74.01	40.58	11	84
3300027592_37	3300027592	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	GCA_002382645.1	3042277	10	528509	0	2	0	45	100	0	100	MQ	OTU-15580	Lab enrichment	Defined media	Enrichment culture	-74.01	40.58	10	43
3300027606_22	3300027606	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Cellulomonadaceae		3359981	6	1000021	0	3	0	47	100	0	100	MQ	OTU-6363	Plants	Phylloplane	Agave	-101.875	20.6863	2	88
3300027607_50	3300027607	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	koll-22		2816765	2	2242730	1	1	2	35	99.73	0	99.73	HQ	OTU-12461	Aquatic	Marine	Marine	-79.97	9.28	0	49
3300027673_8	3300027673	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae		4826902	37	242911	1	3	1	40	99.25	0	99.25	HQ	OTU-16738	Wastewater	Nutrient removal	Wastewater effluent	-87.895	43.023	33	112
3300027706_26	3300027706	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae		3824107	27	202666	1	1	1	40	100	0	100	MQ	OTU-8789	Terrestrial	Soil	Surface soil	-76.3402	40.7999	26	112
3300027719_11	3300027719	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacter postgatei	3987117	93	78999	3	4	0	47	100	0	100	MQ	OTU-518	Aquatic	Freshwater	Freshwater	-3.1724	55.9225	85	60
3300027739_5	3300027739	Bacteria	Cyanobacteriota	Cyanobacteriia	Cyanobacteriales	Phormidiaceae		4435790	63	157088	0	3	0	40	99.45	0	99.45	MQ	OTU-14570	Aquatic	Freshwater	Freshwater	-3.1724	55.9225	60	76
3300027739_7	3300027739	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacter postgatei	3960149	100	61038	3	4	0	47	100	0	100	MQ	OTU-518	Aquatic	Freshwater	Freshwater	-3.1724	55.9225	92	60
3300027796_14	3300027796	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospirillaceae		4676860	52	180962	0	3	0	51	99.88	0.05	99.63	MQ	OTU-9617	Aquatic	Freshwater	Freshwater	-3.1724	55.9225	51	45
3300027800_15	3300027800	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacter postgatei	3999585	87	81168	3	4	0	47	100	0	100	MQ	OTU-518	Aquatic	Freshwater	Freshwater	-3.1724	55.9225	81	60
3300027834_22	3300027834	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae		3666692	11	626903	0	0	0	35	99.24	0.03	99.09	MQ	OTU-17866	Aquatic	Marine	Marine	-119.846	34.3923	8	53
3300027850_47	3300027850	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	UA16		3775697	140	46445	1	0	1	35	99.46	0	99.46	MQ	OTU-3825	Aquatic	Freshwater	Freshwater	163.163	-77.605	119	53
